id_incidencia,uuid_origen,codi_centre,codi_tipus,nif_empresa,id_data_obertura,id_data_restabliment,estat,canal_entrada,codi_sla,data_obertura,data_assignacio,data_restabliment,data_resolucio_definitiva,data_limit_sla,num_incidencies,cost_estimat,cost_real,cost_ma_obra,cost_materials,num_actuacions,hores_treball,hores_fins_restabliment,hores_fins_definitiva,sla_hores,requereix_seguretat,interromp_activitat,compleix_sla,ha_calgut_reparacio_posterior,esta_tancada,compleix_sla_int,esta_tancada_int
9165,3f569322-b9cd-ff42-3e8a-ae946ef79516,08006118,FON-003,B61234567,20240115,20240120.0,TANCADA,TELEFON,NORMAL,2024-01-15 18:16:00+00:00,2024-01-15 22:54:49.926813+00:00,2024-01-20 01:21:32.275052+00:00,2024-01-20 01:21:32.275052+00:00,2024-01-20 18:16:00+00:00,1,280.51,280.51,162.7,117.81,1,1.28,103.09229862555556,103.09229862555556,120,False,False,True,False,True,1.0,1
9166,bd55287a-9464-340b-7629-1692106673ba,08006118,CLI-002,B61234567,20250908,20250910.0,TANCADA,WEB,URGENT,2025-09-08 14:09:00+00:00,2025-09-08 17:52:55.949331+00:00,2025-09-10 17:49:28.864996+00:00,2025-09-10 17:49:28.864996+00:00,2025-09-09 14:09:00+00:00,1,194.0,194.0,112.52,81.48,1,3.89,51.67468472111111,51.67468472111111,24,False,True,False,False,True,0.0,1
9167,31776803-932d-9734-d046-f15f3b0824cd,08006118,PAL-001,B61234567,20240122,20240123.0,RESOLTA,TELEFON,URGENT,2024-01-22 09:02:00+00:00,2024-01-22 09:21:13.290055+00:00,2024-01-23 01:00:04.358201+00:00,2024-02-05 04:56:42.083686+00:00,2024-01-23 09:02:00+00:00,1,369.92,499.39,289.64,209.75,2,9.96,15.967877278055555,331.9116899127778,24,True,False,True,True,True,1.0,1
9169,99b9208b-7bfb-c67f-d3e2-b3459a2119f5,08006118,FON-003,B61234567,20250418,20250422.0,TANCADA,TELEFON,NORMAL,2025-04-18 08:25:00+00:00,2025-04-18 10:37:48.144086+00:00,2025-04-22 16:30:08.833135+00:00,2025-04-22 16:30:08.833135+00:00,2025-04-23 08:25:00+00:00,1,110.22,110.22,63.93,46.29,1,6.63,104.08578698194444,104.08578698194444,120,False,False,True,False,True,1.0,1
9170,5dd7a28c-d988-0ac9-e5ca-c9dc2c061bd1,08006118,CLI-001,B61234567,20231004,20231005.0,TANCADA,TELEFON,URGENT,2023-10-04 08:16:00+00:00,2023-10-04 12:52:10.006038+00:00,2023-10-05 02:46:14.258226+00:00,2023-10-18 03:40:09.733357+00:00,2023-10-05 08:16:00+00:00,1,1603.5,2164.72,1255.54,909.18,2,9.03,18.503960618333334,331.40270371027776,24,False,True,True,True,True,1.0,1
9171,90146792-f662-c320-b349-dacf491bc9fe,08006118,CLI-004,B61234567,20240531,20240603.0,TANCADA,WEB,NORMAL,2024-05-31 09:55:00+00:00,2024-05-31 14:50:28.639397+00:00,2024-06-03 02:34:36.781390+00:00,2024-06-03 02:34:36.781390+00:00,2024-06-05 09:55:00+00:00,1,471.21,471.21,273.3,197.91,1,5.06,64.66021705277778,64.66021705277778,120,False,False,True,False,True,1.0,1
9172,84e51107-4f32-05ba-4c65-5bfcc228b0df,08006118,EST-001,B61234567,20240819,20240819.0,TANCADA,WEB,URGENT,2024-08-19 09:00:00+00:00,2024-08-19 13:36:30.937723+00:00,2024-08-19 15:45:12.575432+00:00,2024-08-19 15:45:12.575432+00:00,2024-08-20 09:00:00+00:00,1,1448.88,1448.88,840.35,608.53,1,2.3,6.753493175555556,6.753493175555556,24,True,False,True,False,True,1.0,1
9173,fba03b72-07c2-d684-f319-be77457ca887,08006118,CLI-002,B61234567,20251218,20251222.0,RESOLTA,TELEFON,NORMAL,2025-12-18 07:35:00+00:00,2025-12-18 09:28:15.509503+00:00,2025-12-22 13:52:31.335988+00:00,2025-12-22 13:52:31.335988+00:00,2025-12-23 07:35:00+00:00,1,61.76,61.76,35.82,25.94,1,5.89,102.29203777444444,102.29203777444444,120,False,False,True,False,True,1.0,1
9175,9ad54004-bfb4-11e1-9ffb-209e0fb7d2af,08006118,ELE-004,B61234567,20260219,20260304.0,RESOLTA,WEB,NORMAL,2026-02-19 17:35:00+00:00,2026-02-19 19:54:53.295414+00:00,2026-03-04 17:02:00.164972+00:00,2026-03-04 17:02:00.164972+00:00,2026-02-24 17:35:00+00:00,1,69.85,69.85,40.51,29.34,1,8.95,311.45004582555555,311.45004582555555,120,False,False,False,False,True,0.0,1
9177,3dbf054f-4060-54d3-ba4d-c8aca1a05c95,08006118,CLI-005,B61234567,20250625,20250627.0,TANCADA,TELEFON,NORMAL,2025-06-25 12:03:00+00:00,2025-06-25 16:40:47.607153+00:00,2025-06-27 00:34:30.422700+00:00,2025-06-27 00:34:30.422700+00:00,2025-06-30 12:03:00+00:00,1,208.63,208.63,121.01,87.62,1,7.46,36.52511741666667,36.52511741666667,120,False,False,True,False,True,1.0,1
9178,d8b1c1f7-4272-06c0-097f-3c5c2a48de7c,08006118,PAL-004,B61234567,20240131,20240208.0,RESOLTA,WEB,NORMAL,2024-01-31 14:51:00+00:00,2024-01-31 18:53:22.487070+00:00,2024-02-08 08:55:18.781762+00:00,2024-02-08 08:55:18.781762+00:00,2024-02-05 14:51:00+00:00,1,212.48,212.48,123.24,89.24,1,5.49,186.07188382277778,186.07188382277778,120,False,False,False,False,True,0.0,1
9180,556db5ca-9d62-1b20-a16e-b3f8a0c8fa24,08006118,CLI-001,B61234567,20250502,20250502.0,TANCADA,WEB,URGENT,2025-05-02 08:28:00+00:00,2025-05-02 13:27:43.298582+00:00,2025-05-02 15:27:42.671338+00:00,2025-05-02 15:27:42.671338+00:00,2025-05-03 08:28:00+00:00,1,858.18,858.18,497.74,360.44,1,3.42,6.995186482777778,6.995186482777778,24,False,True,True,False,True,1.0,1
9182,534bef98-706d-9d6d-3f40-f21f39d3e2b4,08006118,FON-003,B61234567,20260115,20260129.0,TANCADA,INSPECCIO,NORMAL,2026-01-15 16:04:00+00:00,2026-01-15 18:29:30.048259+00:00,2026-01-29 03:03:35.733888+00:00,2026-01-29 03:03:35.733888+00:00,2026-01-20 16:04:00+00:00,1,81.7,81.7,47.39,34.31,1,4.63,322.9932594133333,322.9932594133333,120,False,False,False,False,True,0.0,1
9184,d950cc68-1b77-e708-1ba8-0437dc2bb10c,08006118,CLI-001,B61234567,20241211,20241212.0,RESOLTA,WEB,URGENT,2024-12-11 16:08:00+00:00,2024-12-11 16:39:45.935542+00:00,2024-12-12 13:45:55.412682+00:00,2025-02-02 16:34:48.742285+00:00,2024-12-12 16:08:00+00:00,1,777.39,1049.48,608.7,440.78,2,7.34,21.632059078333334,1272.4468728569445,24,False,True,True,True,True,1.0,1
9185,331ff092-1ef3-3a4a-f11c-6abc34dc0c46,08006118,FON-001,B61234567,20240112,20240125.0,TANCADA,TELEFON,NORMAL,2024-01-12 14:57:00+00:00,2024-01-12 19:01:34.121137+00:00,2024-01-25 12:33:28.777600+00:00,2024-01-25 12:33:28.777600+00:00,2024-01-17 14:57:00+00:00,1,464.83,464.83,269.6,195.23,1,7.49,309.6079937777778,309.6079937777778,120,False,False,False,False,True,0.0,1
9186,f3eaf3bc-cbe0-2a14-8696-38cc5e449a43,08006118,FON-002,B61234567,20250902,20250902.0,RESOLTA,TELEFON,URGENT,2025-09-02 14:43:00+00:00,2025-09-02 17:32:51.221098+00:00,2025-09-02 22:16:51.177648+00:00,2025-09-02 22:16:51.177648+00:00,2025-09-03 14:43:00+00:00,1,112.67,112.67,65.35,47.32,1,5.3,7.564216013333334,7.564216013333334,24,False,True,True,False,True,1.0,1
9187,b6a9c382-2cad-f3ee-7711-03183ced4f7b,08006118,ELE-005,B61234567,20241127,20241127.0,TANCADA,TELEFON,URGENT,2024-11-27 12:29:00+00:00,2024-11-27 14:02:22.133033+00:00,2024-11-27 15:12:19.353687+00:00,2024-11-27 15:12:19.353687+00:00,2024-11-28 12:29:00+00:00,1,211.68,211.68,122.77,88.91,1,1.93,2.7220426908333333,2.7220426908333333,24,True,False,True,False,True,1.0,1
9190,e3f1bdcc-3d63-7fe4-e67d-6a86851b0713,08006118,CLI-002,B61234567,20260218,20260219.0,TANCADA,INSPECCIO,URGENT,2026-02-18 11:37:00+00:00,2026-02-18 14:42:38.776736+00:00,2026-02-19 00:03:33.510957+00:00,2026-02-19 00:03:33.510957+00:00,2026-02-19 11:37:00+00:00,1,202.3,202.3,117.33,84.97,1,3.16,12.4426419325,12.4426419325,24,False,True,True,False,True,1.0,1
9191,a56048c9-ee1f-d451-1c2a-17a2cbcb10f5,08006118,PAL-002,B61234567,20240911,20240913.0,TANCADA,TELEFON,NORMAL,2024-09-11 07:38:00+00:00,2024-09-11 10:58:40.166789+00:00,2024-09-13 20:04:32.941116+00:00,2024-09-13 20:04:32.941116+00:00,2024-09-16 07:38:00+00:00,1,585.57,585.57,339.63,245.94,1,2.44,60.44248364333333,60.44248364333333,120,False,False,True,False,True,1.0,1
9192,497f0de4-f2bc-1dad-4f96-5ff08431878e,08006118,CLI-004,B61234567,20250507,20250508.0,TANCADA,WEB,URGENT,2025-05-07 15:00:00+00:00,2025-05-07 18:40:46.573538+00:00,2025-05-08 22:14:56.161143+00:00,2025-06-10 03:31:22.100471+00:00,2025-05-08 15:00:00+00:00,1,560.75,757.0,439.06,317.94,2,13.31,31.248933650833333,804.5228056863889,24,False,True,False,True,True,0.0,1
9194,c56ae6e1-10ed-feb1-cadb-d3b371a500c4,08006118,FON-001,B61234567,20241003,20241004.0,TANCADA,SENSOR,NORMAL,2024-10-03 15:15:00+00:00,2024-10-03 17:41:06.961829+00:00,2024-10-04 17:49:36.338848+00:00,2024-10-04 17:49:36.338848+00:00,2024-10-08 15:15:00+00:00,1,456.67,456.67,264.87,191.8,1,4.2,26.576760791111113,26.576760791111113,120,False,False,True,False,True,1.0,1
9195,b4c783ae-23ef-2b5c-9262-752ee6dd6f84,08006118,FUS-001,B61234567,20231124,20231124.0,RESOLTA,TELEFON,NORMAL,2023-11-24 09:04:00+00:00,2023-11-24 14:24:08.626637+00:00,2023-11-24 22:19:33.245006+00:00,2023-11-24 22:19:33.245006+00:00,2023-11-29 09:04:00+00:00,1,251.37,251.37,145.79,105.58,1,4.01,13.25923472388889,13.25923472388889,120,False,False,True,False,True,1.0,1
9196,b1bfe238-8f86-e993-5c18-a033688b942c,08006118,ELE-002,B61234567,20240101,20240103.0,TANCADA,TELEFON,NORMAL,2024-01-01 13:29:00+00:00,2024-01-01 16:45:27.006964+00:00,2024-01-03 18:05:25.431677+00:00,2024-01-03 18:05:25.431677+00:00,2024-01-06 13:29:00+00:00,1,84.95,84.95,49.27,35.68,1,8.29,52.60706435472222,52.60706435472222,120,False,False,True,False,True,1.0,1
9198,28915231-5792-977d-71a0-d9b6d9f2e473,08006118,CLI-002,B61234567,20241230,20250101.0,TANCADA,WEB,NORMAL,2024-12-30 11:06:00+00:00,2024-12-30 16:13:02.247247+00:00,2025-01-01 05:22:04.785100+00:00,2025-01-01 05:22:04.785100+00:00,2025-01-04 11:06:00+00:00,1,209.89,209.89,121.74,88.15,1,5.56,42.26799586111111,42.26799586111111,120,False,False,True,False,True,1.0,1
9202,5c2f98d6-3e55-eaef-0746-38b2453e90ed,08006143,ELE-001,B61234567,20240131,20240203.0,TANCADA,WEB,URGENT,2024-01-31 18:29:00+00:00,2024-01-31 22:40:35.756313+00:00,2024-02-03 14:22:16.647677+00:00,2024-02-03 14:22:16.647677+00:00,2024-02-01 18:29:00+00:00,1,386.41,386.41,224.12,162.29,1,0.69,67.88795768805555,67.88795768805555,24,True,True,False,False,True,0.0,1
9205,0d25f8ae-32b8-16db-b1b6-7e86e35ebe8a,08006143,PAL-001,B61234567,20240919,20240919.0,TANCADA,WEB,URGENT,2024-09-19 13:26:00+00:00,2024-09-19 18:10:52.584313+00:00,2024-09-19 22:54:15.876754+00:00,2024-09-19 22:54:15.876754+00:00,2024-09-20 13:26:00+00:00,1,805.75,805.74,467.33,338.41,1,8.58,9.47107687611111,9.47107687611111,24,True,True,True,False,True,1.0,1
9207,4ca78ac6-9c38-7813-149e-093f19a7e9f1,08006143,CLI-001,B61234567,20260118,20260118.0,TANCADA,TELEFON,URGENT,2026-01-18 12:36:00+00:00,2026-01-18 18:10:15.640455+00:00,2026-01-18 23:03:47.587554+00:00,2026-02-02 14:19:51.226003+00:00,2026-01-19 12:36:00+00:00,1,780.72,1053.98,611.31,442.67,2,8.95,10.463218765,361.73089611194445,24,False,True,True,True,True,1.0,1
9210,2839cd23-3bf4-6ba5-2806-7330a24f24e6,08006143,FON-002,B61234567,20260721,20260723.0,TANCADA,TELEFON,NORMAL,2026-07-21 18:00:00+00:00,2026-07-21 23:42:55.713206+00:00,2026-07-23 15:18:28.517974+00:00,2026-07-23 15:18:28.517974+00:00,2026-07-26 18:00:00+00:00,1,164.75,164.74,95.55,69.19,1,1.52,45.307921659444446,45.307921659444446,120,False,False,True,False,True,1.0,1
9211,bc11d0d7-7152-e038-f6ab-c87f67fc29a7,08006143,ELE-002,B61234567,20250520,20250523.0,TANCADA,TELEFON,NORMAL,2025-05-20 09:35:00+00:00,2025-05-20 14:53:23.707675+00:00,2025-05-23 23:21:51.800527+00:00,2025-05-23 23:21:51.800527+00:00,2025-05-25 09:35:00+00:00,1,84.46,84.46,48.99,35.47,1,2.56,85.78105570194444,85.78105570194444,120,False,False,True,False,True,1.0,1
9212,ff012f0d-9755-5649-2621-080924cfa0d3,08006143,PAL-002,B61234567,20241001,20241014.0,TANCADA,WEB,NORMAL,2024-10-01 13:40:00+00:00,2024-10-01 18:20:48.720719+00:00,2024-10-14 19:51:15.520637+00:00,2024-10-14 19:51:15.520637+00:00,2024-10-06 13:40:00+00:00,1,371.38,371.38,215.4,155.98,1,1.78,318.18764462138887,318.18764462138887,120,False,False,False,False,True,0.0,1
9213,ec3d1328-b235-6d2c-3649-8f19fa5263d9,08006143,CLI-003,B61234567,20241113,20241117.0,RESOLTA,TELEFON,NORMAL,2024-11-13 17:11:00+00:00,2024-11-13 18:10:31.129585+00:00,2024-11-17 09:45:20.122058+00:00,2024-11-17 09:45:20.122058+00:00,2024-11-18 17:11:00+00:00,1,403.53,403.53,234.05,169.48,1,8.62,88.57225612722222,88.57225612722222,120,False,False,True,False,True,1.0,1
9215,bf831f45-7983-ad9f-8488-267e9c058b40,08006143,PAL-004,B61234567,20260303,20260304.0,TANCADA,TELEFON,NORMAL,2026-03-03 15:41:00+00:00,2026-03-03 17:40:52.698526+00:00,2026-03-04 04:04:41.465660+00:00,2026-03-04 04:04:41.465660+00:00,2026-03-08 15:41:00+00:00,1,143.2,143.2,83.06,60.14,1,2.75,12.394851572222223,12.394851572222223,120,False,False,True,False,True,1.0,1
9217,f3e00a61-db89-de69-9ed1-aafd03da4b72,08006143,ELE-004,B61234567,20240910,20240912.0,TANCADA,WEB,NORMAL,2024-09-10 18:16:00+00:00,2024-09-10 21:52:17.793571+00:00,2024-09-12 18:15:29.553353+00:00,2024-09-12 18:15:29.553353+00:00,2024-09-15 18:16:00+00:00,1,53.56,53.56,31.06,22.5,1,4.61,47.99154259805555,47.99154259805555,120,False,False,True,False,True,1.0,1
9218,61d11447-8862-2786-29b7-ea8691485d37,08006143,CLI-001,B61234567,20260312,20260312.0,RESOLTA,TELEFON,URGENT,2026-03-12 09:49:00+00:00,2026-03-12 14:34:22.801767+00:00,2026-03-12 16:53:23.930743+00:00,2026-04-03 16:25:36.159647+00:00,2026-03-13 09:49:00+00:00,1,794.77,1072.94,622.31,450.63,2,8.78,7.0733140952777775,534.6100443463889,24,False,True,True,True,True,1.0,1
9220,ebeb74dd-9e5e-a515-017f-140569c5b825,08006143,CLI-001,B61234567,20241218,20241218.0,TANCADA,SENSOR,URGENT,2024-12-18 11:42:00+00:00,2024-12-18 16:37:22.806603+00:00,2024-12-18 15:39:21.734446+00:00,2025-01-27 03:35:10.351001+00:00,2024-12-19 11:42:00+00:00,1,930.09,1255.62,728.26,527.36,2,7.36,3.956037346111111,951.8862086113888,24,False,True,True,True,True,1.0,1
9223,fa936ad0-ad51-5d8b-0994-96271c98d412,08006143,ELE-002,B61234567,20240515,20240516.0,TANCADA,TELEFON,URGENT,2024-05-15 10:47:00+00:00,2024-05-15 14:46:37.020867+00:00,2024-05-16 03:18:46.081598+00:00,2024-05-16 03:18:46.081598+00:00,2024-05-16 10:47:00+00:00,1,132.43,132.43,76.81,55.62,1,4.34,16.529467110555554,16.529467110555554,24,True,False,True,False,True,1.0,1
9224,2bbf54ef-7575-3cc8-0546-e3e47f8c743c,08006143,FON-003,B61234567,20240911,20240912.0,RESOLTA,TELEFON,NORMAL,2024-09-11 15:43:00+00:00,2024-09-11 21:07:50.782280+00:00,2024-09-12 19:08:08.616596+00:00,2024-09-12 19:08:08.616596+00:00,2024-09-16 15:43:00+00:00,1,187.65,187.65,108.84,78.81,1,8.32,27.419060165555557,27.419060165555557,120,False,False,True,False,True,1.0,1
9225,ac1288c8-9a03-d83c-43ad-0357f11f5ad4,08006143,ELE-004,B61234567,20240320,20240325.0,TANCADA,SENSOR,NORMAL,2024-03-20 18:17:00+00:00,2024-03-20 20:03:31.868123+00:00,2024-03-25 16:28:08.056580+00:00,2024-03-25 16:28:08.056580+00:00,2024-03-25 18:17:00+00:00,1,92.09,92.09,53.41,38.68,1,2.54,118.18557127222222,118.18557127222222,120,False,False,True,False,True,1.0,1
9228,e8969355-49b6-183a-5052-335f64d5f1ff,08006143,FON-003,B61234567,20240402,20240405.0,TANCADA,WEB,NORMAL,2024-04-02 17:35:00+00:00,2024-04-02 21:23:34.753435+00:00,2024-04-05 05:07:38.635087+00:00,2024-04-05 05:07:38.635087+00:00,2024-04-07 17:35:00+00:00,1,48.99,48.99,28.41,20.58,1,0.85,59.54406530194444,59.54406530194444,120,False,False,True,False,True,1.0,1
9230,91ad786c-c2a8-f76d-7674-815984f504f3,08006143,CLI-002,B61234567,20250513,20250513.0,TANCADA,TELEFON,URGENT,2025-05-13 07:42:00+00:00,2025-05-13 11:35:32.040492+00:00,2025-05-13 17:16:19.796133+00:00,2025-05-13 17:16:19.796133+00:00,2025-05-14 07:42:00+00:00,1,104.69,104.69,60.72,43.97,1,7.48,9.5721655925,9.5721655925,24,False,True,True,False,True,1.0,1
9232,9e66459c-6698-fc22-a6f2-599bcc41e708,08006143,CLI-001,B61234567,20250108,20250112.0,RESOLTA,TELEFON,NORMAL,2025-01-08 18:29:00+00:00,2025-01-08 23:42:42.506284+00:00,2025-01-12 10:51:37.188106+00:00,2025-01-12 10:51:37.188106+00:00,2025-01-13 18:29:00+00:00,1,1129.87,1129.87,655.32,474.55,1,8.68,88.3769966961111,88.3769966961111,120,False,False,True,False,True,1.0,1
9233,2493bd21-def7-a711-ba80-59889f8efded,08006143,PAL-004,B61234567,20240514,20240529.0,TANCADA,TELEFON,NORMAL,2024-05-14 12:18:00+00:00,2024-05-14 14:06:34.408942+00:00,2024-05-29 19:38:40.243497+00:00,2024-05-29 19:38:40.243497+00:00,2024-05-19 12:18:00+00:00,1,105.93,105.93,61.44,44.49,1,5.32,367.3445120825,367.3445120825,120,False,False,False,False,True,0.0,1
9234,3449a41d-bd45-07c4-5539-cb90efe7f137,08006143,ELE-001,B61234567,20260615,20260616.0,TANCADA,INSPECCIO,URGENT,2026-06-15 13:08:00+00:00,2026-06-15 14:28:00.289153+00:00,2026-06-16 03:45:31.709567+00:00,2026-06-16 03:45:31.709567+00:00,2026-06-16 13:08:00+00:00,1,746.28,746.28,432.84,313.44,1,4.51,14.625474879722223,14.625474879722223,24,False,True,True,False,True,1.0,1
9235,c77510aa-67b8-df72-c460-f60a240dc4ec,08006143,FON-003,B61234567,20251121,20251123.0,TANCADA,TELEFON,NORMAL,2025-11-21 11:26:00+00:00,2025-11-21 13:04:15.720090+00:00,2025-11-23 08:58:25.641876+00:00,2025-11-23 08:58:25.641876+00:00,2025-11-26 11:26:00+00:00,1,96.93,96.93,56.22,40.71,1,7.99,45.540456076666665,45.540456076666665,120,False,False,True,False,True,1.0,1
9236,a4c3db1b-578d-07cb-a72a-f3271ff3664d,08006143,ELE-003,B61234567,20250106,20250106.0,RESOLTA,TELEFON,URGENT,2025-01-06 07:18:00+00:00,2025-01-06 11:34:56.752114+00:00,2025-01-06 19:01:15.269893+00:00,2025-01-22 11:48:44.314741+00:00,2025-01-07 07:18:00+00:00,1,447.59,604.25,350.46,253.79,2,9.68,11.720908303611111,388.51230965027776,24,True,False,True,True,True,1.0,1
9238,3decb5ce-8aac-b921-d806-95c9364b91b5,08006143,CLI-001,B61234567,20240223,20240226.0,RESOLTA,INSPECCIO,URGENT,2024-02-23 17:02:00+00:00,2024-02-23 17:51:15.278624+00:00,2024-02-26 14:01:19.818867+00:00,2024-02-26 14:01:19.818867+00:00,2024-02-24 17:02:00+00:00,1,853.84,853.84,495.23,358.61,1,2.15,68.98883857416666,68.98883857416666,24,False,True,False,False,True,0.0,1
9239,3fa5fe51-b9d5-ea4b-2ad7-4aabbacbd954,08006143,FUS-002,B61234567,20250321,20250323.0,TANCADA,WEB,NORMAL,2025-03-21 08:40:00+00:00,2025-03-21 10:53:20.760748+00:00,2025-03-23 19:06:05.827833+00:00,2025-03-23 19:06:05.827833+00:00,2025-03-26 08:40:00+00:00,1,392.65,392.65,227.74,164.91,1,2.76,58.43495217583333,58.43495217583333,120,False,False,True,False,True,1.0,1
9240,d491c245-10f7-cc12-6087-0e87cc4a337e,08006143,EST-002,B61234567,20230927,20230929.0,TANCADA,WEB,NORMAL,2023-09-27 18:22:00+00:00,2023-09-28 00:17:16.456922+00:00,2023-09-29 14:19:49.903203+00:00,2023-09-29 14:19:49.903203+00:00,2023-10-02 18:22:00+00:00,1,1439.45,1439.45,834.88,604.57,1,2.13,43.96386200083333,43.96386200083333,120,False,False,True,False,True,1.0,1
9243,1f168313-b8a6-2b49-3415-02ff98a75c07,08006143,ELE-002,B61234567,20250423,20250424.0,TANCADA,WEB,URGENT,2025-04-23 12:18:00+00:00,2025-04-23 15:52:05.280649+00:00,2025-04-24 22:09:35.102723+00:00,2025-06-08 11:32:01.567929+00:00,2025-04-24 12:18:00+00:00,1,81.13,109.53,63.53,46.0,2,5.15,33.85975075638889,1103.2337688691666,24,True,False,False,True,True,0.0,1
9244,9777e640-a8da-2336-dd40-ec909e9d2c71,08006143,FUS-001,B61234567,20230905,20230906.0,TANCADA,WEB,URGENT,2023-09-05 14:56:00+00:00,2023-09-05 18:26:36.221518+00:00,2023-09-06 04:38:48.829227+00:00,2023-09-28 07:02:10.905970+00:00,2023-09-06 14:56:00+00:00,1,135.64,183.11,106.2,76.91,2,13.52,13.713563674166666,544.1030294361111,24,True,False,True,True,True,1.0,1
9246,87e1fda7-c819-577d-d1fb-51494a58e670,08006143,ELE-004,B61234567,20260519,20260521.0,TANCADA,SENSOR,NORMAL,2026-05-19 07:48:00+00:00,2026-05-19 11:16:02.984897+00:00,2026-05-21 02:42:17.930309+00:00,2026-05-21 02:42:17.930309+00:00,2026-05-24 07:48:00+00:00,1,192.17,192.17,111.46,80.71,1,3.85,42.90498064138889,42.90498064138889,120,False,False,True,False,True,1.0,1
9247,87c5f98a-5ee8-d900-97ff-ac748e2ce505,08006143,FON-002,B61234567,20260709,20260710.0,TANCADA,INSPECCIO,NORMAL,2026-07-09 08:52:00+00:00,2026-07-09 09:59:18.425723+00:00,2026-07-10 15:26:46.510406+00:00,2026-07-10 15:26:46.510406+00:00,2026-07-14 08:52:00+00:00,1,78.88,78.88,45.75,33.13,1,1.77,30.57958622388889,30.57958622388889,120,False,False,True,False,True,1.0,1
9248,355c9e67-5f22-f007-7b8e-715650e3eb5b,08006143,CLI-002,B61234567,20241229,20250110.0,TANCADA,TELEFON,NORMAL,2024-12-29 17:11:00+00:00,2024-12-29 18:34:26.060265+00:00,2025-01-10 11:22:35.845313+00:00,2025-01-10 11:22:35.845313+00:00,2025-01-03 17:11:00+00:00,1,131.53,131.53,76.29,55.24,1,5.03,282.1932903647222,282.1932903647222,120,False,False,False,False,True,0.0,1
9251,2ea5fc67-dccd-f5a6-f358-00520413cd66,08006143,FON-005,B61234567,20240917,20240918.0,TANCADA,WEB,URGENT,2024-09-17 13:19:00+00:00,2024-09-17 16:05:35.354580+00:00,2024-09-18 08:02:40.748919+00:00,2024-09-18 08:02:40.748919+00:00,2024-09-18 13:19:00+00:00,1,368.43,368.43,213.69,154.74,1,6.73,18.727985810833335,18.727985810833335,24,False,True,True,False,True,1.0,1
9252,15e0a667-c49d-b574-eeaf-64278c1f2aa0,08006143,PAL-002,B61234567,20231101,20231102.0,RESOLTA,WEB,URGENT,2023-11-01 16:20:00+00:00,2023-11-01 19:40:49.349183+00:00,2023-11-02 14:33:43.232814+00:00,2023-11-02 14:33:43.232814+00:00,2023-11-02 16:20:00+00:00,1,451.98,451.98,262.15,189.83,1,5.81,22.228675781666666,22.228675781666666,24,False,True,True,False,True,1.0,1
9254,515d53c8-a8f1-674b-3434-d0620270b9e3,08006143,FON-003,B61234567,20241211,20241211.0,TANCADA,WEB,URGENT,2024-12-11 07:15:00+00:00,2024-12-11 09:29:23.623354+00:00,2024-12-11 23:00:48.498369+00:00,2024-12-11 23:00:48.498369+00:00,2024-12-12 07:15:00+00:00,1,82.32,82.32,47.75,34.57,1,6.88,15.763471769166667,15.763471769166667,24,False,True,True,False,True,1.0,1
9255,e9735067-7493-d352-2d57-fc5d43400ecf,08006143,ELE-003,B61234567,20251106,20251106.0,RESOLTA,TELEFON,URGENT,2025-11-06 17:30:00+00:00,2025-11-06 20:06:08.774397+00:00,2025-11-06 21:46:38.588032+00:00,2025-11-06 21:46:38.588032+00:00,2025-11-07 17:30:00+00:00,1,557.06,557.06,323.09,233.97,1,7.33,4.277385564444445,4.277385564444445,24,False,True,True,False,True,1.0,1
9258,43e8b842-ab0f-5c21-193a-2cbb24f9254e,08006143,CLI-002,B61234567,20260316,20260320.0,TANCADA,SENSOR,NORMAL,2026-03-16 10:10:00+00:00,2026-03-16 12:36:44.892017+00:00,2026-03-20 23:58:43.616195+00:00,2026-03-20 23:58:43.616195+00:00,2026-03-21 10:10:00+00:00,1,185.67,185.67,107.69,77.98,1,8.37,109.81211560972223,109.81211560972223,120,False,False,True,False,True,1.0,1
9260,11e42271-d1b0-742a-804c-9959cf38b100,08006143,CLI-005,B61234567,20260318,20260321.0,TANCADA,INSPECCIO,NORMAL,2026-03-18 11:29:00+00:00,2026-03-18 16:32:52.934395+00:00,2026-03-21 12:18:49.123275+00:00,2026-03-21 12:18:49.123275+00:00,2026-03-23 11:29:00+00:00,1,324.44,324.44,188.18,136.26,1,8.25,72.83031202083333,72.83031202083333,120,False,False,True,False,True,1.0,1
9262,83d1dcc2-5378-b4f2-b2d4-10181c3cd405,08006143,FON-003,B61234567,20250415,20250416.0,RESOLTA,TELEFON,NORMAL,2025-04-15 10:59:00+00:00,2025-04-15 13:02:30.451638+00:00,2025-04-16 04:37:47.891060+00:00,2025-04-16 04:37:47.891060+00:00,2025-04-20 10:59:00+00:00,1,185.06,185.06,107.33,77.73,1,0.88,17.646636405555554,17.646636405555554,120,False,False,True,False,True,1.0,1
9263,0f1f40d9-d8d5-6bb9-23c0-1ce42f4cc044,08006143,CLI-003,B61234567,20260522,20260523.0,TANCADA,WEB,URGENT,2026-05-22 11:07:00+00:00,2026-05-22 16:17:38.437757+00:00,2026-05-23 00:43:02.907290+00:00,2026-05-23 00:43:02.907290+00:00,2026-05-23 11:07:00+00:00,1,369.12,369.12,214.09,155.03,1,6.48,13.600807580555555,13.600807580555555,24,False,True,True,False,True,1.0,1
