codi_centre,denominacio,tipus_centre,naturalesa,titularitat,num_ensenyaments,nom_municipi,nom_comarca,provincia,codi_ine,codi_comarca,adreca,codi_postal,latitud,longitud,te_infantil_1c,te_infantil_2c,te_primaria,te_eso,te_batxillerat,te_fp_mitja,te_fp_superior,te_adults,te_especial,any_construccio,antiguitat_anys,superficie_m2,num_alumnes,tram_mida,estat_conservacio
08040849,Institut Fort Pius,INSTITUT,Públic,Departament d'Educació i Formació Professional,2,Barcelona,Barcelonès,Barcelona,080193,13,"c. Ausias March, 78",08013,41.39432,2.17979,False,False,False,True,True,False,False,False,False,,,,,,
08040904,Frandaser,FORMACIO_PROFESSIONAL,Privat,Persones Físiques,1,Viladecans,Baix Llobregat,Barcelona,083015,11,"c. Enric Morera, 9",08840,41.31429,2.016545,False,False,False,False,False,True,False,False,False,,,,,,
08041052,Santa María del Pino,INSTITUT,Privat,Societats Mercantils,3,Alella,Maresme,Barcelona,080039,21,"riera Coma Clara, 19-21",08328,41.50549,2.298424,False,True,True,True,False,False,False,False,False,,,,,,
08041131,Escola Sant Antoni,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Sant Vicenç dels Horts,Baix Llobregat,Barcelona,082634,11,"av. Mas Picó, 65",08620,41.3841,1.993972,False,True,True,False,False,False,False,False,False,,,,,,
08041179,Escola Mestre Enric Gibert i Camins,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Barcelona,Barcelonès,Barcelona,080193,13,"c. Irlanda, 15/Vallès",08030,41.43116,2.185776,False,True,True,False,False,False,False,False,False,,,,,,
08041210,Escola del Bosc,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Barberà del Vallès,Vallès Occidental,Barcelona,082520,40,"c. Josep M. de Sagarra, 20",08210,41.51478,2.134813,False,True,True,False,False,False,False,False,False,,,,,,
08041222,Escola Can Cladellas,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Palau-solità i Plegamans,Vallès Occidental,Barcelona,081568,40,"c. Pompeu Fabra, s/n",08184,41.58119,2.171558,False,True,True,False,False,False,False,False,False,,,,,,
08041234,Escola Collserola,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Sant Cugat del Vallès,Vallès Occidental,Barcelona,082055,40,p. Abat Donadeu  s/n,08173,41.47799,2.089333,False,True,True,False,False,False,False,False,False,,,,,,
08041246,Escola Francesc Aldea i Pérez,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Terrassa,Vallès Occidental,Barcelona,082798,40,"c. Alemanya, 146",08228,41.54021,2.047193,False,True,True,False,False,False,False,False,False,,,,,,
08041374,Institut La Mallola,INSTITUT,Públic,Departament d'Educació i Formació Professional,2,Barcelona,Barcelonès,Barcelona,080193,13,"c. Andreu Amat, 11",08950,41.38,2.084079,False,False,False,True,True,False,False,False,False,,,,,,
08041490,Centre Xamfrà-Taller Sant Miquel,ALTRES,Privat,Fundacions,0,Sant Feliu de Llobregat,Baix Llobregat,Barcelona,082114,11,"Riera Pahissa, s/n",08980,41.37893,2.049828,False,False,False,False,False,False,False,False,False,,,,,,
08041519,Institut Martí Dot,INSTITUT,Públic,Departament d'Educació i Formació Professional,4,Sant Feliu de Llobregat,Baix Llobregat,Barcelona,082114,11,"c. Josep Teixidor, 2-12",08980,41.38482,2.03966,False,False,False,True,True,True,True,False,False,,,,,,
08041544,Colegio Japonés de Barcelona,ALTRES,Privat,Fundacions,0,Sant Cugat del Vallès,Vallès Occidental,Barcelona,082055,40,"Cementiri, s/n, polígon Can Graells",08190,41.4968,2.064002,False,False,False,False,False,False,False,False,False,,,,,,
08041556,Escola Montseny,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Sant Just Desvern,Baix Llobregat,Barcelona,082212,11,"pg. Camp Roig, 12",08960,41.38161,2.066456,False,True,True,False,False,False,False,False,False,,,,,,
08041568,Escola Jungfrau,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Badalona,Barcelonès,Barcelona,080155,13,"c. Vila Vall-Llebrera, s/n",08912,41.451,2.243283,False,True,True,False,False,False,False,False,False,,,,,,
08041601,Escola Torre de la Llebre,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Rubí,Vallès Occidental,Barcelona,081846,40,"av. Massana, 16",08191,41.47695,2.033975,False,True,True,False,False,False,False,False,False,,,,,,
08041611,Escola Joanot Alisanda,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Sabadell,Vallès Occidental,Barcelona,081878,40,"c. Sallarès i Pla, 160",08202,41.54194,2.114283,False,True,True,False,False,False,False,False,False,,,,,,
08041623,Esc. de Música Luthier,ALTRES,Privat,Persones Físiques,0,Barcelona,Barcelonès,Barcelona,080193,13,"c. Balmes, 53 pral.",08007,41.38941,2.162309,False,False,False,False,False,False,False,False,False,,,,,,
08041647,Escola Ponent,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Granollers,Vallès Oriental,Barcelona,080961,41,"pg. Rafael de Casanova, 71.",08401,41.61329,2.285852,False,True,True,False,False,False,False,False,False,,,,,,
08041659,Escola Mestres Montaña,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Granollers,Vallès Oriental,Barcelona,080961,41,"c. Esteve Terrades, s/n",08402,41.5935,2.289849,False,True,True,False,False,False,False,False,False,,,,,,
08041660,Escola Pont de la Cadena,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Molins de Rei,Baix Llobregat,Barcelona,081234,11,"c. Felip Canalies, 15",08750,41.40662,2.018931,False,True,True,False,False,False,False,False,False,,,,,,
08041672,Escola Creu Alta,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Sabadell,Vallès Occidental,Barcelona,081878,40,"c. Pi i Margall, 24",08208,41.5547,2.100247,False,True,True,False,False,False,False,False,False,,,,,,
08041684,Escola Espai 3,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Sant Joan Despí,Baix Llobregat,Barcelona,082172,11,"c. Marie Curie, 2",08970,41.36941,2.062278,False,True,True,False,False,False,False,False,False,,,,,,
08041696,Escola Vaixell Burriac,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Vilassar de Mar,Maresme,Barcelona,082191,21,"av. Arquitecte Eduard Farrés, 81",08340,41.50881,2.392412,False,True,True,False,False,False,False,False,False,,,,,,
08041714,Escola Les Basseroles,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Seva,Osona,Girona,082690,24,"c. Escoles, s/n",08554,41.84049,2.248862,False,True,True,False,False,False,False,False,False,,,,,,
08041726,Escola Roc Blanc,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Viladecavalls,Vallès Occidental,Barcelona,083008,40,"c. Pintor Casas, s/n",08232,41.55873,1.984703,False,True,True,False,False,False,False,False,False,,,,,,
08041741,Ceir - Arco Aragó,FORMACIO_PROFESSIONAL,Privat,Societats Mercantils,2,Barcelona,Barcelonès,Barcelona,080193,13,"c. Aragó, 135",08015,41.38441,2.154385,False,False,False,False,False,True,True,False,False,,,,,,
08041751,Escola La Caixa,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Barcelona,Barcelonès,Barcelona,080193,13,"c. Andrade, 182",08020,41.41709,2.202884,False,True,True,False,False,False,False,False,False,,,,,,
08041829,The Benjamin Franklin International School,ALTRES,Privat,Persones Jurídiques Estrangeres,0,Barcelona,Barcelonès,Barcelona,080193,13,"c. Martorell i Pe¦a, 9",08017,41.40593,2.118675,False,False,False,False,False,False,False,False,False,,,,,,
08041854,Corazón Inmaculado de María,INSTITUT,Privat,Fundacions,5,Sentmenat,Vallès Occidental,Barcelona,082671,40,"ctra. de Castellar, 2",08181,41.61574,2.127496,True,True,True,True,True,False,False,False,False,,,,,,
08041866,Institut El Calamot,INSTITUT,Públic,Departament d'Educació i Formació Professional,4,Gavà,Baix Llobregat,Barcelona,080898,11,"av. Joan Carles I, 62",08850,41.3075,1.992372,False,False,False,True,True,True,True,False,False,,,,,,
08041911,Escola Els Pins,ESCOLA,Públic,Corporacions Locals,2,Barcelona,Barcelonès,Barcelona,080193,13,"pg. Vall d'Hebron, 181",08031,41.43535,2.14425,False,True,True,False,False,False,False,False,False,,,,,,
08042019,Institut Badalona VII,INSTITUT,Públic,Departament d'Educació i Formació Professional,4,Badalona,Barcelonès,Barcelona,080155,13,"c. Ausiàs March, 86",08912,41.44524,2.236799,False,False,False,True,True,True,True,False,False,,,,,,
08042020,Institut Vallès,INSTITUT,Públic,Departament d'Educació i Formació Professional,2,Sabadell,Vallès Occidental,Barcelona,081878,40,"c. Valentí Almirall, s/n",08206,41.5483,2.096066,False,False,False,True,True,False,False,False,False,,,,,,
08042044,Institut Mig-Món,INSTITUT,Públic,Departament d'Educació i Formació Professional,3,Súria,Bages,Barcelona,082747,07,"c. Ramon i Cajal, 9-11",08260,41.83348,1.748119,False,False,False,True,True,True,False,False,False,,,,,,
08042056,Institut Can Puig,INSTITUT,Públic,Departament d'Educació i Formació Professional,4,Sant Pere de Ribes,Garraf,Barcelona,082310,17,"c. Joan Maragall, s/n",08810,41.26106,1.767228,False,False,False,True,True,True,True,False,False,,,,,,
08042093,Institut Vinyes Velles,INSTITUT,Públic,Departament d'Educació i Formació Professional,2,Montornès del Vallès,Vallès Oriental,Barcelona,081363,41,"av. de Barcelona, 2",08170,41.5438,2.262455,False,False,False,True,True,False,False,False,False,,,,,,
08042196,EA de Manresa,ALTRES,Públic,Corporacions Locals,0,Manresa,Bages,Barcelona,081136,07,"ctra.de Vic, 16/c. Infants, 2-6",08243,41.72556,1.825938,False,False,False,False,False,False,False,False,False,,,,,,
08042287,Escola Salvador Espriu,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Granollers,Vallès Oriental,Barcelona,080961,41,"c. Joan Camps, 6-8",08401,41.60762,2.281675,False,True,True,False,False,False,False,False,False,,,,,,
08042299,Escola Sant Miquel,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Cornellà de Llobregat,Baix Llobregat,Barcelona,080734,11,"c. Domènech i Montaner, 1",08940,41.3648,2.0756,False,True,True,False,False,False,False,False,False,,,,,,
08042329,Escola Els Xiprers,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Barcelona,Barcelonès,Barcelona,080193,13,"Camí del Salze, 13",08017,41.41991,2.102443,False,True,True,False,False,False,False,False,False,,,,,,
08042330,Institut Sant Ramon,INSTITUT,Públic,Departament d'Educació i Formació Professional,3,Cardona,Bages,Barcelona,080478,07,"pl. de Les Fabricantes, 1",08261,41.91463,1.680079,False,False,False,True,True,True,False,False,False,,,,,,
08042342,Institut de Badia del Vallès,FORMACIO_PROFESSIONAL,Públic,Departament d'Educació i Formació Professional,2,Badia del Vallès,Vallès Occidental,Barcelona,089045,40,"c. Mallorca, s/n",08214,41.50528,2.118382,False,False,False,False,False,True,True,False,False,,,,,,
08042354,EA La Industrial,INSTITUT,Públic,Corporacions Locals,1,Barcelona,Barcelonès,Barcelona,080193,13,"c. Comte d'Urgell, 187",08036,41.38945,2.148546,False,False,False,False,True,False,False,False,False,,,,,,
08042411,Esc. de Música Municipal Joan Valls,ALTRES,Públic,Corporacions Locals,0,Caldes de Montbui,Vallès Oriental,Barcelona,080333,41,"c. Buenos Aires, 16-18",08140,41.63377,2.164459,False,False,False,False,False,False,False,False,False,,,,,,
08042469,Esc. de Música Municipal de la Garriga Josep Aymerich,ALTRES,Públic,Corporacions Locals,0,La Garriga,Vallès Oriental,Barcelona,080885,41,"p. Josep Mauri, 1",08530,41.68457,2.287155,False,False,False,False,False,False,False,False,False,,,,,,
08042551,Esc. de Música Municipal,ALTRES,Públic,Corporacions Locals,0,Sant Feliu de Llobregat,Baix Llobregat,Barcelona,082114,11,"c. Rectoria, 4-6",08980,41.38142,2.045225,False,False,False,False,False,False,False,False,False,,,,,,
08042561,Cons. de Música Mestre Joan Just i Bertran,ALTRES,Públic,Corporacions Locals,0,Igualada,Anoia,Barcelona,081022,06,"pg. Mossèn Jacint Verdaguer, 84",08700,41.58103,1.620139,False,False,False,False,False,False,False,False,False,,,,,,
08042573,Institut Lluïsa Cura,INSTITUT,Públic,Corporacions Locals,3,Barcelona,Barcelonès,Barcelona,080193,13,"rda. Sant Antoni, 19",08011,41.38086,2.163191,False,False,False,False,True,True,True,False,False,,,,,,
08042664,Solc,INSTITUT,Privat,Cooperatives,3,Barcelona,Barcelonès,Barcelona,080193,13,"c. Ardena, 36-38",08034,41.38992,2.106617,False,True,True,True,False,False,False,False,False,,,,,,
08042792,Escola Damià Mateu,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Llinars del Vallès,Vallès Oriental,Barcelona,081069,41,"c. Frederic Marès, 52",08450,41.63807,2.399796,False,True,True,False,False,False,False,False,False,,,,,,
08042809,Escola Galileo Galilei,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,El Prat de Llobregat,Baix Llobregat,Barcelona,081691,11,"c. Mare de Déu de Montserrat, 236-238",08820,41.32358,2.086767,False,True,True,False,False,False,False,False,False,,,,,,
08042810,Escola Charles Darwin,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,El Prat de Llobregat,Baix Llobregat,Barcelona,081691,11,"c. Pare Andreu de Palma de Mallorca, 30",08820,41.32796,2.103602,False,True,True,False,False,False,False,False,False,,,,,,
08042834,Escola Can Palmer,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Viladecans,Baix Llobregat,Barcelona,083015,11,"av. del Mil·lenari, 22",08840,41.30935,2.006746,False,True,True,False,False,False,False,False,False,,,,,,
08042846,CFA Cornellà de Llobregat,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Cornellà de Llobregat,Baix Llobregat,Barcelona,080734,11,"c. Ignasi Iglésias, 7",08940,41.36194,2.071837,False,False,False,False,False,False,False,True,False,,,,,,
08042858,CFA Els Tarongers,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Mataró,Maresme,Barcelona,081213,21,"Mare de Déu de la Cisa, 80-92",08303,41.53611,2.42445,False,False,False,False,False,False,False,True,False,,,,,,
08042895,Escola Schola,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Rubí,Vallès Occidental,Barcelona,081846,40,"c. Sant Pere, 12",08191,41.49,2.032493,False,True,True,False,False,False,False,False,False,,,,,,
08043000,Esc. de Música Municipal,ALTRES,Públic,Corporacions Locals,0,Navarcles,Bages,Barcelona,081402,07,"c. Creueta, 50",08270,41.74887,1.90834,False,False,False,False,False,False,False,False,False,,,,,,
08043012,EA Illa,ALTRES,Públic,Corporacions Locals,0,Sabadell,Vallès Occidental,Barcelona,081878,40,"c. Manso, 2",08205,41.5392,2.106908,False,False,False,False,False,False,False,False,False,,,,,,
08043085,Esc. Mús. i D. Estudi Teresa Maria,ALTRES,Privat,Persones Físiques,0,Premià de Mar,Maresme,Barcelona,081727,21,"c. Aurora, 26",08330,41.49089,2.358596,False,False,False,False,False,False,False,False,False,,,,,,
08043279,Escola Pompeu Fabra,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Barcelona,Barcelonès,Barcelona,080193,13,"c. d'Olesa, 19",08027,41.42143,2.183264,False,True,True,False,False,False,False,False,False,,,,,,
08043292,Escola Tabor,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Barcelona,Barcelonès,Barcelona,080193,13,"c. Cartagena, 231-239",08013,41.40739,2.179109,False,True,True,False,False,False,False,False,False,,,,,,
08043310,Escola Edumar,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Castelldefels,Baix Llobregat,Barcelona,080569,11,"c. Granada, 18 (Urbanitz. Can Bou)",08860,41.27063,1.978845,False,True,True,False,False,False,False,False,False,,,,,,
08043322,Esc. de Música Municipal Roser Cabanas,ALTRES,Públic,Corporacions Locals,0,Cornellà de Llobregat,Baix Llobregat,Barcelona,080734,11,"c. Mossèn Andreu, 13",08940,41.3614,2.078491,False,False,False,False,False,False,False,False,False,,,,,,
08043334,Escola Alexandre Galí,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Cornellà de Llobregat,Baix Llobregat,Barcelona,080734,11,"c. Cirerer, 7",08940,41.36535,2.085452,False,True,True,False,False,False,False,False,False,,,,,,
08043346,Escola Montserrat,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Esparreguera,Baix Llobregat,Barcelona,080765,11,"Passatge Jordi Rius i Bou, 1",08292,41.53815,1.87373,False,True,True,False,False,False,False,False,False,,,,,,
08043361,Escola El Turó,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Montcada i Reixac,Vallès Occidental,Barcelona,081252,40,"c. Montiu, 18",08110,41.48204,2.187237,False,True,True,False,False,False,False,False,False,,,,,,
08043371,Escola La Lió,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Premià de Mar,Maresme,Barcelona,081727,21,"c. Joan Prim, 30",08330,41.49133,2.359543,False,True,True,False,False,False,False,False,False,,,,,,
08043383,Escola Nostra Llar,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Sabadell,Vallès Occidental,Barcelona,081878,40,"c. Calderon, 143",08201,41.54634,2.100289,False,True,True,False,False,False,False,False,False,,,,,,
08043395,Institut Alexandre de Riquer,INSTITUT,Públic,Departament d'Educació i Formació Professional,2,Calaf,Anoia,Barcelona,080312,06,"c. Joan Baptista de la Salle, 6 i 8",08280,41.73157,1.513218,False,False,False,True,True,False,False,False,False,,,,,,
08043401,Escola Barrufet,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Sant Boi de Llobregat,Baix Llobregat,Barcelona,082009,11,"pl. Agricultura, 6",08830,41.33899,2.035891,False,True,True,False,False,False,False,False,False,,,,,,
08043437,Escola Font de l'Alba,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Terrassa,Vallès Occidental,Barcelona,082798,40,"c. Consell de Cent, 146",08226,41.57876,2.019314,False,True,True,False,False,False,False,False,False,,,,,,
